id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags,dialect
exp_p895,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,95,87,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p896,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,86,93,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p897,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,99,87,92,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p898,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,98,89,99,safe,"['喂养', '6月', '辅食', '营养']",普通话
exp_p899,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,93,79,95,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p900,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,96,84,94,safe,"['发育', '互动', '习惯', '60月']",普通话
exp_p901,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,94,93,95,safe,"['发育', '互动', '习惯', '10月']",普通话
exp_p902,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,97,90,96,safe,"['发热护理', '就医', '安全用药', '1月']",川渝
exp_p903,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,91,86,94,safe,"['喂养', '3月', '辅食', '营养']",普通话
exp_p904,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,95,92,88,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p905,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,93,82,93,safe,"['喂养', '10月', '辅食', '营养']",普通话
exp_p906,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,100,83,100,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p907,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,100,77,88,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p908,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,93,77,90,safe,"['过敏', '辅食', '观察', '就医']",普通话
exp_p909,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,91,93,92,safe,"['发育', '互动', '习惯', '0月']",川渝
exp_p910,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,100,90,98,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p911,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,92,94,88,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p912,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,99,84,90,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p913,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,92,90,98,safe,"['睡眠', '12月', '作息', '安全']",普通话+动作
exp_p914,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,97,99,94,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p915,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,95,84,92,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p916,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,95,85,100,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p917,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,94,84,90,safe,"['喂养', '48月', '辅食', '营养']",普通话+动作
exp_p918,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,93,81,93,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p919,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,98,86,98,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p920,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,95,86,99,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p921,8个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,91,89,91,safe,"['喂养', '8月', '辅食', '营养']",普通话+动作
exp_p922,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,95,87,95,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p923,10个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,93,88,89,safe,"['喂养', '10月', '辅食', '营养']",川渝
exp_p924,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,96,94,86,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p925,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,100,83,92,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p926,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,100,81,87,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p927,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,95,89,93,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p928,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,行为培养,95,91,87,safe,"['发育', '互动', '习惯', '5月']",普通话
exp_p929,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,96,78,94,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p930,2个月左右添加辅食时先从含铁米粉/肉泥等富铁食物开始，每次只加一种新食物并观察2-3天再更换,育儿,饮食健康,92,87,92,safe,"['喂养', '2月', '辅食', '营养']",普通话+动作
exp_p931,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,94,85,95,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p932,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,100,91,92,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p933,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,95,84,94,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p934,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,89,95,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p935,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,89,93,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p936,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,97,82,91,safe,"['发热护理', '就医', '安全用药', '2月']",普通话+动作
exp_p937,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,96,86,96,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p938,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,100,85,97,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p939,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,97,96,92,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p940,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,100,82,96,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p941,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,95,80,93,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p942,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,88,92,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p943,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,99,80,89,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p944,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,97,90,94,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p945,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,96,89,85,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p946,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,99,85,94,safe,"['过敏', '辅食', '观察', '就医']",普通话+动作
exp_p947,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,96,83,94,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p948,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,91,86,90,safe,"['喂养', '3月', '辅食', '营养']",普通话
exp_p949,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,83,92,safe,"['发热护理', '就医', '安全用药', '0月']",普通话
exp_p950,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,行为培养,91,83,97,safe,"['发育', '互动', '习惯', '3月']",普通话
exp_p951,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,99,80,92,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",川渝
exp_p952,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,93,83,90,safe,"['发热护理', '就医', '安全用药', '0月']",川渝
exp_p953,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,98,88,93,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p954,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,81,94,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p955,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,93,91,90,safe,"['发育', '互动', '习惯', '24月']",普通话+动作
exp_p956,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,95,85,98,safe,"['发热护理', '就医', '安全用药', '24月']",普通话
exp_p957,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,95,95,92,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p958,婴儿安全睡眠建议仰卧、硬床垫、床内不放枕头被褥和毛绒玩具，可降低窒息风险,育儿,睡眠问题,96,94,90,safe,"['睡眠', '24月', '作息', '安全']",川渝
