id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags
exp_891,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,98,73,92,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_892,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,98,85,88,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_893,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,97,81,87,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_894,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,94,78,97,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_895,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,97,79,95,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_896,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,97,84,89,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_897,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,93,80,94,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_898,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,97,78,91,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_899,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,95,93,96,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_900,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,94,79,97,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_901,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,94,86,99,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_902,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,93,84,87,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_903,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,92,81,96,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_904,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,97,74,89,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_905,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,97,79,88,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_906,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,90,86,88,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_907,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,95,85,95,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
exp_908,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,97,90,91,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_909,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,92,89,96,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_910,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,94,82,96,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_911,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,97,89,95,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_912,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,93,87,95,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_913,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,96,81,94,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_914,预防跌倒要同时做环境改造（防滑垫、夜灯、卫生间扶手）和能力训练（下肢力量、平衡训练）；起夜时先坐起再站立，减少体位性低血压,老人养生,居家安全,96,92,94,safe,"['防跌倒', '扶手', '平衡训练', '夜灯']"
exp_915,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,99,81,97,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
exp_916,预防跌倒要同时做环境改造（防滑垫、夜灯、卫生间扶手）和能力训练（下肢力量、平衡训练）；起夜时先坐起再站立，减少体位性低血压,老人养生,居家安全,97,90,97,safe,"['防跌倒', '扶手', '平衡训练', '夜灯']"
exp_917,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,94,84,98,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_918,预防跌倒要同时做环境改造（防滑垫、夜灯、卫生间扶手）和能力训练（下肢力量、平衡训练）；起夜时先坐起再站立，减少体位性低血压,老人养生,居家安全,98,83,96,safe,"['防跌倒', '扶手', '平衡训练', '夜灯']"
exp_919,改善睡眠优先从睡眠卫生入手：规律作息、下午避免浓茶咖啡、睡前减少屏幕刺激；长期依赖安眠药可能带来跌倒和认知风险，需在医生指导下调整,老人养生,睡眠养生,93,90,92,safe,"['睡眠卫生', '失眠', '用药风险', '规律作息']"
exp_920,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,97,85,92,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_921,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,96,83,97,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_922,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,92,86,88,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_923,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,93,88,98,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_924,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,94,83,87,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_925,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,93,77,86,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_926,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,90,77,90,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_927,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,92,89,96,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_928,预防跌倒要同时做环境改造（防滑垫、夜灯、卫生间扶手）和能力训练（下肢力量、平衡训练）；起夜时先坐起再站立，减少体位性低血压,老人养生,居家安全,100,89,93,safe,"['防跌倒', '扶手', '平衡训练', '夜灯']"
exp_929,改善睡眠优先从睡眠卫生入手：规律作息、下午避免浓茶咖啡、睡前减少屏幕刺激；长期依赖安眠药可能带来跌倒和认知风险，需在医生指导下调整,老人养生,睡眠养生,96,84,93,safe,"['睡眠卫生', '失眠', '用药风险', '规律作息']"
exp_930,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,93,92,97,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_931,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,98,85,91,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_932,预防跌倒要同时做环境改造（防滑垫、夜灯、卫生间扶手）和能力训练（下肢力量、平衡训练）；起夜时先坐起再站立，减少体位性低血压,老人养生,居家安全,100,91,95,safe,"['防跌倒', '扶手', '平衡训练', '夜灯']"
exp_933,预防跌倒要同时做环境改造（防滑垫、夜灯、卫生间扶手）和能力训练（下肢力量、平衡训练）；起夜时先坐起再站立，减少体位性低血压,老人养生,居家安全,100,82,93,safe,"['防跌倒', '扶手', '平衡训练', '夜灯']"
exp_934,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,91,81,97,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_935,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,93,81,100,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
exp_936,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,92,77,95,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_937,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,93,84,95,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_938,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,96,79,99,safe,"['血糖', '低血糖', '全谷物', '监测']"
